title,vote_average,popularity,genres_clean
Sherlock Holmes,7.0,57.834787,"['action', 'adventure', 'crime', 'mystery']"
Ben-Hur,5.3,29.608322,['drama']
Atlantis: The Lost Empire,6.7,51.548589,"['animation', 'family', 'adventure', 'sciencefiction']"
Alvin and the Chipmunks: The Road Chip,5.8,27.867368,"['adventure', 'animation', 'comedy', 'family']"
Valkyrie,6.7,38.832842,"['drama', 'thriller', 'history', 'war']"
You Don't Mess with the Zohan,5.5,40.597344,"['comedy', 'action']"
Pixels,5.6,140.849495,"['action', 'comedy', 'sciencefiction']"
A.I. Artificial Intelligence,6.8,34.035114,"['drama', 'sciencefiction', 'adventure']"
The Haunted Mansion,5.2,16.302378,"['thriller', 'fantasy', 'comedy', 'family', 'mystery']"
Contact,7.2,55.249434,"['drama', 'sciencefiction', 'mystery']"
Hollow Man,5.6,28.200874,"['action', 'sciencefiction', 'thriller']"
The Interpreter,6.2,18.69984,"['crime', 'thriller']"
Percy Jackson: Sea of Monsters,5.9,40.262261,"['adventure', 'family', 'fantasy']"
Lara Croft Tomb Raider: The Cradle of Life,5.5,56.811056,"['action', 'adventure', 'fantasy', 'thriller']"
Now You See Me 2,6.7,51.535701,"['action', 'adventure', 'comedy', 'crime', 'mystery', 'thriller']"
The Saint,5.9,20.913852,"['thriller', 'action', 'romance', 'sciencefiction', 'adventure']"
Spy Game,6.8,27.166757,"['action', 'crime', 'thriller']"
Mission to Mars,5.7,16.058284,['sciencefiction']
Rio,6.5,46.200042,"['animation', 'adventure', 'comedy', 'family']"
Bicentennial Man,6.9,24.939295,"['comedy', 'sciencefiction']"
Volcano,5.2,19.836124,"['sciencefiction', 'action', 'drama', 'thriller']"
The Devil's Own,5.9,15.350451,"['crime', 'thriller', 'drama']"
K-19: The Widowmaker,6.1,15.625949,"['drama', 'history', 'thriller']"
Conan the Barbarian,6.6,31.802807,"['adventure', 'fantasy', 'action']"
Cinderella Man,7.3,24.100863,"['romance', 'drama', 'history']"
The Nutcracker: The Untold Story,5.4,3.593349,"['fantasy', 'action', 'family']"
Seabiscuit,6.7,14.824166,"['drama', 'history']"
Twister,6.1,32.079995,"['action', 'adventure', 'drama']"
Cast Away,7.5,57.739713,"['adventure', 'drama']"
Happy Feet,5.9,37.272385,"['animation', 'comedy']"
The Bourne Supremacy,7.2,53.213931,"['action', 'drama', 'thriller']"
Air Force One,6.2,36.38795,"['action', 'thriller']"
Ocean's Eleven,7.2,60.929352,"['thriller', 'crime']"
The Three Musketeers,5.6,36.605246,"['adventure', 'action', 'thriller']"
Hotel Transylvania,6.8,56.257411,"['animation', 'comedy', 'family', 'fantasy']"
Enchanted,6.6,29.21998,"['comedy', 'family', 'fantasy', 'romance']"
Safe House,6.3,34.773106,"['action', 'thriller']"
102 Dalmatians,5.1,9.895061,"['comedy', 'family']"
Tower Heist,5.8,36.743324,"['action', 'comedy']"
The Holiday,6.7,44.967453,"['comedy', 'romance']"
Enemy of the State,6.7,41.207568,"['action', 'drama', 'thriller']"
It's Complicated,6.2,16.479851,"['comedy', 'romance']"
Ocean's Thirteen,6.5,42.069993,"['crime', 'thriller']"
Open Season,6.1,26.61951,"['adventure', 'animation', 'family']"
Divergent,6.9,80.316463,"['adventure', 'action', 'sciencefiction']"
Enemy at the Gates,7.2,41.273567,['war']
The Rundown,6.4,24.107835,"['adventure', 'action', 'comedy', 'thriller']"
Last Action Hero,6.1,32.044191,"['adventure', 'fantasy', 'action', 'comedy', 'family']"
Memoirs of a Geisha,7.3,16.595874,"['drama', 'history', 'romance']"
The Fast and the Furious: Tokyo Drift,6.1,8.282876,"['action', 'crime', 'drama', 'thriller']"
Arthur Christmas,6.7,19.83683,"['drama', 'animation', 'family', 'comedy']"
Meet Joe Black,6.9,36.069611,"['fantasy', 'drama', 'mystery']"
Collateral Damage,5.5,18.827753,"['action', 'thriller', 'drama']"
All That Jazz,7.3,5.159407,"['drama', 'music']"
Mirror Mirror,5.5,48.126297,"['adventure', 'fantasy', 'drama', 'comedy', 'sciencefiction', 'family']"
Scott Pilgrim vs. the World,7.2,38.885195,"['action', 'adventure', 'comedy']"
The Core,5.4,29.211255,"['action', 'thriller', 'adventure', 'sciencefiction']"
Nutty Professor II: The Klumps,4.7,17.783361,"['fantasy', 'comedy', 'romance', 'sciencefiction']"
Scooby-Doo,5.4,31.435539,"['mystery', 'adventure', 'comedy']"
Dredd,6.6,57.673932,"['action', 'sciencefiction']"
Click,6.0,41.176631,"['comedy', 'drama', 'fantasy', 'romance']"
Creepshow,6.7,13.661289,"['horror', 'comedy', 'fantasy']"
Cats & Dogs 2 : The Revenge of Kitty Galore,4.9,11.77398,"['comedy', 'family']"
Jumper,5.9,21.218,"['adventure', 'fantasy', 'sciencefiction']"
Hellboy II: The Golden Army,6.5,58.57976,"['adventure', 'fantasy', 'sciencefiction']"
Zodiac,7.3,51.970905,"['crime', 'drama', 'mystery', 'thriller']"
The 6th Day,5.7,18.447479,['sciencefiction']
Bruce Almighty,6.4,109.684788,"['fantasy', 'comedy']"
The Expendables,6.0,77.580661,"['thriller', 'adventure', 'action']"
Mission: Impossible,6.7,75.290998,"['adventure', 'action', 'thriller']"
The Hunger Games,6.9,68.550698,"['sciencefiction', 'adventure', 'fantasy']"
The Hangover Part II,6.2,58.040149,['comedy']
Batman Returns,6.6,59.113174,"['action', 'fantasy']"
Over the Hedge,6.3,36.32705,"['comedy', 'animation', 'family']"
Lilo & Stitch,7.1,55.659988,"['animation', 'family']"
Charlotte's Web,5.8,14.132583,"['comedy', 'family', 'fantasy']"
Deep Impact,5.9,34.070054,"['action', 'drama', 'romance']"
RED 2,6.4,44.34333,"['action', 'comedy', 'crime', 'thriller']"
The Longest Yard,6.2,26.065735,"['comedy', 'drama']"
Alvin and the Chipmunks: Chipwrecked,5.4,23.473004,"['comedy', 'fantasy', 'family', 'music', 'animation']"
Grown Ups 2,5.8,45.589568,['comedy']
Get Smart,6.0,23.496054,"['action', 'comedy', 'thriller']"
Something's Gotta Give,6.3,16.939441,"['drama', 'comedy', 'romance']"
Shutter Island,7.8,81.914696,"['drama', 'thriller', 'mystery']"
Four Christmases,5.3,19.500893,"['comedy', 'romance', 'drama']"
Robots,6.0,29.558157,"['animation', 'comedy', 'family', 'sciencefiction']"
Face/Off,6.8,46.075037,"['action', 'crime', 'sciencefiction', 'thriller']"
Bedtime Stories,5.9,23.531721,"['fantasy', 'comedy', 'family', 'romance']"
Road to Perdition,7.3,49.078546,"['thriller', 'crime', 'drama']"
Just Go with It,6.3,37.02665,"['romance', 'comedy']"
Con Air,6.5,45.154631,"['action', 'thriller', 'crime']"
Eagle Eye,6.3,46.887983,"['mystery', 'thriller', 'action']"
Cold Mountain,6.7,24.598479,['drama']
The Book of Eli,6.6,32.363538,"['action', 'thriller', 'sciencefiction']"
Flubber,5.3,11.50396,"['comedy', 'family', 'sciencefiction']"
The Haunting,5.2,19.375768,"['horror', 'thriller', 'fantasy', 'mystery']"
Space Jam,6.5,36.125715,"['animation', 'comedy', 'drama', 'family', 'fantasy']"
The Pink Panther,5.6,25.450534,"['action', 'comedy', 'crime', 'mystery', 'family']"
The Day the Earth Stood Still,5.2,41.890722,"['drama', 'sciencefiction', 'thriller']"
Conspiracy Theory,6.5,22.179658,"['action', 'drama', 'mystery', 'thriller']"
Fury,7.4,139.575085,"['war', 'drama', 'action']"
Six Days Seven Nights,5.6,18.264635,"['action', 'adventure', 'comedy', 'romance']"
Yogi Bear,5.2,11.187696,"['comedy', 'family', 'animation', 'adventure']"
Spirit: Stallion of the Cimarron,7.4,41.670544,"['western', 'animation', 'adventure', 'comedy', 'family']"
Zookeeper,5.3,27.46264,"['comedy', 'romance', 'family']"
Lost in Space,5.0,17.455024,"['adventure', 'family', 'sciencefiction']"
The Manchurian Candidate,6.2,21.394281,"['drama', 'thriller', 'mystery']"
Déjà Vu,8.0,0.605645,"['romance', 'drama']"
Hotel Transylvania 2,6.7,61.692197,"['animation', 'comedy', 'family']"
Fantasia 2000,7.0,14.530946,"['animation', 'family', 'music']"
The Time Machine,5.8,25.978555,"['sciencefiction', 'adventure', 'action']"
Mighty Joe Young,5.9,6.643778,"['action', 'adventure', 'family', 'fantasy']"
Swordfish,6.1,36.788745,"['action', 'crime', 'thriller']"
The Legend of Zorro,5.9,31.054334,"['action', 'adventure']"
What Dreams May Come,6.8,21.891078,"['drama', 'fantasy', 'romance']"
Little Nicky,5.2,18.335992,"['comedy', 'fantasy', 'romance']"
The Brothers Grimm,5.6,40.138009,"['adventure', 'fantasy', 'action', 'comedy', 'thriller']"
Mars Attacks!,6.1,44.090535,"['comedy', 'fantasy', 'sciencefiction']"
Evolution,6.4,3.300061,"['mystery', 'drama', 'horror']"
The Edge,6.7,20.632673,"['action', 'adventure', 'drama']"
Surrogates,5.9,36.664991,"['action', 'sciencefiction', 'thriller']"
Thirteen Days,6.9,18.26121,"['drama', 'thriller']"
Daylight,5.8,16.681269,"['action', 'adventure', 'thriller']"
Walking With Dinosaurs,5.2,10.088006,"['animation', 'family', 'adventure']"
Battlefield Earth,3.0,7.89147,"['action', 'sciencefiction', 'war']"
Looney Tunes: Back in Action,5.6,16.715631,"['animation', 'comedy', 'family']"
Nine,5.1,9.357734,"['drama', 'music', 'romance']"
Timeline,5.4,11.22268,"['action', 'adventure', 'sciencefiction']"
The Postman,6.1,14.564667,"['drama', 'adventure']"
Babe: Pig in the City,5.2,11.356079,"['adventure', 'comedy', 'drama', 'family', 'fantasy']"
The Last Witch Hunter,5.7,52.612025,"['fantasy', 'action', 'adventure']"
Red Planet,5.4,13.800656,"['thriller', 'action', 'sciencefiction']"
Arthur and the Invisibles,6.0,27.097932,"['adventure', 'fantasy', 'animation', 'family']"
Oceans,7.3,10.706613,"['documentary', 'family']"
A Sound of Thunder,4.8,7.342892,"['thriller', 'sciencefiction', 'adventure', 'action']"
Pompeii,5.2,50.561849,"['action', 'adventure', 'history', 'romance', 'drama']"
Top Cat Begins,5.3,0.719996,"['comedy', 'animation']"
A Beautiful Mind,7.7,59.248437,"['drama', 'romance']"
The Lion King,8.0,90.457886,"['family', 'animation', 'drama']"
Journey 2: The Mysterious Island,5.8,40.723459,"['adventure', 'action', 'sciencefiction']"
Cloudy with a Chance of Meatballs 2,6.4,41.247402,"['animation', 'family', 'comedy']"
Red Dragon,6.7,10.083905,"['crime', 'thriller', 'horror']"
Hidalgo,6.5,16.759252,"['western', 'adventure']"
Jack and Jill,4.1,22.132418,['comedy']
2 Fast 2 Furious,6.2,10.520961,"['action', 'crime', 'thriller']"
The Little Prince,7.6,35.384423,"['adventure', 'animation', 'fantasy']"
The Invasion,5.7,15.673154,"['sciencefiction', 'thriller']"
The Adventures of Rocky & Bullwinkle,3.9,8.981427,"['action', 'adventure', 'animation', 'comedy', 'family']"
The Secret Life of Pets,5.9,31.482872,"['animation', 'family']"
The League of Extraordinary Gentlemen,5.7,47.436675,"['fantasy', 'action', 'thriller', 'sciencefiction']"
Despicable Me 2,7.0,136.886704,"['animation', 'comedy', 'family']"
Independence Day,6.7,60.442593,"['action', 'adventure', 'sciencefiction']"
The Lost World: Jurassic Park,6.2,2.502487,"['adventure', 'action', 'sciencefiction']"
Madagascar,6.6,48.110909,"['family', 'animation']"
Children of Men,7.4,35.387874,"['drama', 'action', 'thriller', 'sciencefiction']"
X-Men,6.8,4.66891,"['adventure', 'action', 'sciencefiction']"
Wanted,6.4,73.82289,"['action', 'thriller', 'crime']"
The Rock,6.9,51.469576,"['action', 'adventure', 'thriller']"
Ice Age: The Meltdown,6.5,85.115058,"['animation', 'family', 'comedy', 'adventure']"
50 First Dates,6.6,61.437586,"['comedy', 'romance']"
Hairspray,6.5,31.160542,"['family', 'comedy', 'music', 'romance']"
Exorcist: The Beginning,4.7,15.761384,"['horror', 'mystery', 'thriller']"
Inspector Gadget,4.3,17.561955,"['action', 'adventure', 'comedy', 'family']"
Now You See Me,7.3,71.124686,"['thriller', 'crime']"
Grown Ups,6.0,38.864027,['comedy']
The Terminal,7.0,57.753914,"['comedy', 'drama']"
Hotel for Dogs,5.7,13.25753,"['comedy', 'family']"
Vertical Limit,5.9,13.318744,"['action', 'adventure', 'thriller']"
Charlie Wilson's War,6.5,18.70031,"['comedy', 'drama', 'history']"
Shark Tale,5.8,47.094369,"['animation', 'action', 'comedy', 'family']"
Dreamgirls,6.6,14.486311,['drama']
Be Cool,5.4,18.61472,"['comedy', 'crime']"
Munich,6.9,29.035222,"['drama', 'action', 'history', 'thriller']"
Tears of the Sun,6.4,27.055085,"['action', 'drama', 'war']"
Killers,5.7,23.004607,"['action', 'comedy', 'thriller', 'romance']"
The Man from U.N.C.L.E.,7.1,48.744209,"['comedy', 'action', 'adventure']"
Spanglish,5.8,14.209329,['comedy']
Monster House,6.3,36.368839,"['animation', 'comedy', 'family', 'fantasy']"
Bandits,6.2,24.353302,"['action', 'comedy', 'crime', 'romance']"
First Knight,5.9,19.143321,"['action', 'adventure', 'drama', 'romance']"
Anna and the King,6.4,13.327372,"['drama', 'history', 'romance']"
Immortals,5.7,37.917002,"['fantasy', 'action', 'drama']"
Hostage,6.2,23.663713,"['mystery', 'drama', 'thriller', 'crime']"
Titan A.E.,6.3,14.44381,"['animation', 'action', 'sciencefiction', 'family', 'adventure']"
Hollywood Homicide,5.0,10.605084,"['action', 'adventure', 'comedy', 'thriller']"
Soldier,6.1,11.873856,"['action', 'war', 'sciencefiction']"
Carriers,5.8,12.708963,"['action', 'drama', 'horror', 'sciencefiction', 'thriller']"
Monkeybone,4.3,8.098369,"['adventure', 'fantasy', 'animation', 'action', 'comedy']"
Flight of the Phoenix,5.7,20.374308,"['action', 'adventure', 'drama', 'thriller']"
Unbreakable,6.9,42.006908,"['sciencefiction', 'thriller', 'drama']"
Minions,6.4,875.581305,"['family', 'animation', 'adventure', 'comedy']"
Sucker Punch,5.9,39.127082,"['action', 'fantasy', 'thriller']"
Snake Eyes,5.8,20.790703,"['crime', 'mystery']"
Sphere,5.8,18.65988,['sciencefiction']
The Angry Birds Movie,5.9,45.720894,"['family', 'animation']"
Fool's Gold,5.4,21.789615,"['romance', 'comedy', 'adventure']"
Funny People,5.7,20.199057,"['comedy', 'drama']"
The Kingdom,6.5,26.123705,"['thriller', 'action', 'drama']"
Talladega Nights: The Ballad of Ricky Bobby,6.2,12.599836,['comedy']
Dr. Dolittle 2,4.9,13.543053,"['comedy', 'family', 'romance', 'fantasy']"
Braveheart,7.7,60.722162,"['action', 'drama', 'history', 'war']"
Jarhead,6.6,32.227223,"['drama', 'war']"
The Simpsons Movie,6.9,46.875375,"['animation', 'comedy', 'family']"
The Majestic,6.6,11.215702,"['drama', 'romance']"
Driven,4.5,8.468586,['action']
Two Brothers,6.9,8.884318,"['adventure', 'drama', 'family']"
The Village,6.2,27.491891,"['drama', 'mystery', 'thriller']"
Doctor Dolittle,5.4,21.462935,"['comedy', 'family', 'fantasy']"
Signs,6.4,28.848187,"['drama', 'thriller', 'sciencefiction', 'mystery']"
Shrek 2,6.7,47.320801,"['adventure', 'animation', 'comedy', 'family', 'fantasy']"
Cars,6.6,82.643036,"['animation', 'adventure', 'comedy', 'family']"
Runaway Bride,5.7,20.230535,"['comedy', 'romance']"
xXx,5.8,46.217769,"['action', 'adventure', 'thriller']"
The SpongeBob Movie: Sponge Out of Water,5.8,36.952268,"['animation', 'adventure', 'comedy', 'family']"
Ransom,6.4,16.411345,"['action', 'thriller']"
Inglourious Basterds,7.9,72.595961,"['drama', 'action', 'thriller', 'war']"
Hook,6.6,33.648404,"['adventure', 'fantasy', 'comedy', 'family']"
Die Hard 2,6.6,57.69847,"['action', 'thriller']"
S.W.A.T.,5.8,34.052253,"['action', 'thriller', 'crime']"
Vanilla Sky,6.5,27.299301,"['drama', 'mystery', 'romance', 'sciencefiction', 'thriller']"
Lady in the Water,5.3,20.219385,"['drama', 'thriller', 'fantasy', 'mystery']"
AVP: Alien vs. Predator,5.5,42.957216,"['adventure', 'sciencefiction', 'action']"
Alvin and the Chipmunks: The Squeakquel,5.4,29.412262,"['comedy', 'family', 'animation', 'fantasy', 'music']"
We Were Soldiers,6.7,19.708731,"['action', 'history', 'war']"
Olympus Has Fallen,6.2,59.428223,"['action', 'thriller']"
Star Trek: Insurrection,6.3,19.711951,"['sciencefiction', 'action', 'adventure', 'thriller']"
Battle: Los Angeles,5.5,49.199234,"['action', 'sciencefiction']"
Big Fish,7.6,46.199482,"['adventure', 'fantasy', 'drama']"
Wolf,6.0,13.758526,['fantasy']
War Horse,7.0,29.505574,"['drama', 'war']"
The Monuments Men,5.8,43.873266,"['war', 'drama', 'history', 'action']"
The Abyss,7.1,24.961625,"['adventure', 'action', 'thriller', 'sciencefiction']"
Wall Street: Money Never Sleeps,5.8,23.25645,"['drama', 'crime']"
Dracula Untold,6.2,64.457947,"['horror', 'action', 'drama', 'fantasy', 'war']"
The Siege,6.0,20.089933,"['drama', 'action', 'thriller', 'crime']"
Stardust,7.1,48.032734,"['adventure', 'fantasy', 'romance', 'family']"
Seven Years in Tibet,7.0,16.92991,"['adventure', 'drama', 'history']"
The Dilemma,5.2,14.780634,"['comedy', 'drama']"
Bad Company,5.4,14.086292,"['action', 'adventure', 'comedy', 'thriller']"
Doom,5.0,29.261348,"['adventure', 'action', 'horror']"
I Spy,5.2,13.267631,"['action', 'adventure', 'comedy', 'thriller']"
Underworld: Awakening,6.1,58.401204,"['fantasy', 'action', 'horror']"
Rock of Ages,6.0,23.515938,"['comedy', 'drama', 'music', 'romance']"
Hart's War,5.9,14.244518,"['drama', 'war']"
Killer Elite,6.1,29.501489,"['action', 'adventure', 'thriller']"
Rollerball,3.4,9.306253,"['action', 'sciencefiction', 'thriller']"
Ballistic: Ecks vs. Sever,4.3,8.37378,"['action', 'adventure', 'thriller']"
Hard Rain,5.5,10.930537,['thriller']
Osmosis Jones,5.9,10.54544,"['adventure', 'animation', 'action', 'comedy', 'family']"
Legends of Oz: Dorothy's Return,5.9,6.682006,"['animation', 'music', 'family']"
Blackhat,5.1,46.832372,"['crime', 'drama', 'mystery']"
Sky Captain and the World of Tomorrow,5.7,24.664776,"['mystery', 'action', 'thriller', 'sciencefiction', 'adventure']"
Basic Instinct 2,4.6,13.483387,"['crime', 'mystery', 'thriller']"
Escape Plan,6.7,44.478043,"['action', 'thriller']"
The Legend of Hercules,4.4,25.020428,"['action', 'adventure']"
The Sum of All Fears,5.9,22.392544,"['thriller', 'action', 'drama']"
The Twilight Saga: Eclipse,5.8,107.069763,"['adventure', 'fantasy', 'drama', 'romance']"
The Score,6.7,22.572323,"['action', 'crime', 'thriller']"
Despicable Me,7.1,113.858273,"['animation', 'family']"
Money Train,5.4,10.004564,"['action', 'comedy', 'crime']"
Ted 2,6.2,68.734513,['comedy']
Agora,6.9,18.888806,"['adventure', 'drama', 'history']"
Mystery Men,5.7,12.948627,"['adventure', 'fantasy', 'action', 'comedy', 'sciencefiction']"
Hall Pass,5.4,27.11589,['comedy']
The Insider,7.3,26.153669,"['drama', 'thriller']"
The Finest Hours,6.3,28.223664,"['action', 'drama', 'history', 'thriller']"
Body of Lies,6.5,37.507136,"['action', 'drama', 'thriller']"
Dinner for Schmucks,5.5,11.023691,['comedy']
Abraham Lincoln: Vampire Hunter,5.5,38.634767,"['action', 'fantasy', 'horror']"
Entrapment,6.0,25.877794,"['romance', 'drama', 'mystery']"
The X Files,6.6,18.59991,"['mystery', 'sciencefiction', 'thriller']"
The Last Legion,5.0,12.282911,"['action', 'adventure', 'fantasy', 'war']"
Saving Private Ryan,7.9,76.041867,"['drama', 'history', 'war']"
Need for Speed,6.1,54.81489,"['action', 'crime', 'drama', 'thriller']"
What Women Want,6.1,31.39165,"['comedy', 'romance']"
Ice Age,7.1,99.561972,"['animation', 'comedy', 'family', 'adventure']"
Dreamcatcher,5.3,26.792794,"['drama', 'horror', 'sciencefiction', 'thriller']"
Lincoln,6.7,36.307296,"['history', 'drama']"
The Matrix,7.9,104.309993,"['action', 'sciencefiction']"
